o-xylene_comp	m-xylene_comp	p-xylene_comp	o-xylene_mass	o-xylene_error	m-xylene_mass	m-xylene_error	p-xylene_mass	p-xylene_error	total_mass	total_mass_error
0.17 0.68 0.1499999999999999 74.4698051927 17.4298130090 224.6158483574 33.3933262295 84.9986730845 20.6120311888 384.0843266346 71.4351704273
0.01 0.64 0.35 5.0450825315 6.0231837449 190.5067034164 38.3055655416 157.0556127187 22.1055734319 352.6073986666 66.4343227184
0.17 0.6900000000000001 0.1399999999999999 79.5148877242 15.7414253317 202.6807069163 18.4776715297 110.6627885706 26.8774860370 392.8583832111 61.0965828984
0.17 0.7000000000000001 0.1299999999999999 48.8056897066 34.8692864384 250.1702881364 32.4343537048 73.8117509495 15.6433087523 372.7877287925 82.9469488955
0.17 0.71 0.12 54.6185021885 14.4105699265 224.8351997719 47.9572628035 93.8824053681 6.4101674491 373.3361073285 68.7780001791
0.17 0.72 0.11 57.2507191614 45.4941390717 221.7642799701 53.8444057565 97.2823522915 22.8862482322 376.2973514230 122.2247930604
0.17 0.73 0.09999999999999998 97.2823522915 23.1890862394 211.7837906144 40.8747691527 58.8958547695 9.0600366095 367.9619976754 73.1238920016
0.17 0.74 0.08999999999999997 58.4571519407 42.1679917623 224.8351997719 64.7625532132 51.7669338011 10.8484743254 335.0592855137 117.7790193009
0.17 0.75 0.07999999999999996 64.9280186658 23.7730792101 236.3511490285 24.2975632042 75.4568865576 31.6398733365 376.7360542519 79.7105157508
0.17 0.76 0.06999999999999995 89.7147284943 35.2029977079 230.3189851321 18.8310346753 29.2834138239 34.0567354082 349.3171274503 88.0907677914
0.17 0.77 0.059999999999999935 72.8246695846 9.1866090278 249.1832067715 37.3194056063 33.0123878689 22.2660594429 355.0202642250 68.7720740770
0.17 0.78 0.04999999999999993 57.9087734047 25.4353075121 241.8349343888 35.5525270512 39.7026060085 13.9525432805 339.4463138020 74.9403778438
0.01 0.65 0.34 3.3999469234 6.1025440011 177.2359428445 36.9748675714 157.3846398403 30.1956961326 338.0205296082 73.2731077051
0.17 0.79 0.039999999999999925 71.5085610982 26.1442594257 265.3055357308 27.4706449593 22.0448171484 15.7475373200 358.8589139774 69.3624417050
0.17 0.8 0.02999999999999992 63.8312615938 30.8779483155 253.6799107670 31.6246625893 34.8768748914 23.1475510345 352.3880472522 85.6501619393
0.17 0.81 0.01999999999999991 75.2375351432 19.0141114211 253.8992621814 15.4949690091 34.3284963554 19.1427314540 363.4652936800 53.6518118842
0.17 0.8200000000000001 0.009999999999999898 104.5209489671 50.5870208377 237.9962846365 46.7120669661 2.8515683874 3.3554314273 345.3688019910 100.6545192311
0.17 0.8300000000000001 0.0 51.4379066795 34.3507396520 279.3440262531 38.8357327472 0.0000000000 0.0000000000 330.7819329326 73.1864723992
0.18 0.0 0.8200000000000001 67.1215328099 41.3499234365 0.0000000000 0.0000000000 285.5955415639 65.7849483391 352.7170743738 107.1348717756
0.18 0.01 0.81 87.1921872286 17.6165271089 3.3999469234 3.1329648534 253.7895864742 21.3617196839 344.3817206262 42.1112116462
0.18 0.02 0.8 106.4951116968 26.0409949139 6.3611910179 10.5334367216 269.3635368974 40.0783307494 382.2198396121 76.6527623849
0.18 0.03 0.79 73.3730481207 34.0694481528 11.5159492566 9.0706517703 265.7442385596 62.1682309895 350.6332359369 105.3083309126
0.18 0.04 0.78 124.4819276786 39.8773390699 20.6190329547 12.9510246665 239.5317445374 52.0810659869 384.6327051707 104.9094297233
0.01 0.66 0.33 2.7418926801 0.6936500775 190.3970277092 13.4753913597 146.4170691197 13.0877634871 339.5559895090 27.2568049243
0.18 0.05 0.77 86.0954301565 16.3265837898 24.4576827069 16.7139444681 263.1120215867 33.0369737644 373.6651344501 66.0775020223
0.18 0.06 0.76 75.0181837288 22.0052219438 11.2965978422 7.8047193699 268.1571041181 30.4495792860 354.4718856891 60.2595205997
0.18 0.07 0.75 96.0759195123 22.6198003375 36.3026590851 10.3676904888 209.9193035919 15.7628069225 342.2978821893 48.7502977488
0.18 0.08 0.74 48.4766625850 22.6962474961 18.3158431034 9.0600366095 278.2472691811 44.3372100722 345.0397748695 76.0934941778
0.18 0.09 0.73 59.7732604272 39.9496680394 76.8826707513 34.1892798220 214.9643861233 47.5036368808 351.6203173018 121.6425847422
0.18 0.1 0.72 74.3601294855 9.4499481383 27.7479539231 15.1431930239 252.9121808165 32.6413773038 355.0202642251 57.2345184660
0.18 0.11 0.71 65.2570457874 30.6935260605 27.0898996798 20.2659815229 242.7123400464 19.5161133534 335.0592855136 70.4756209368
0.18 0.12 0.7 52.6443394588 13.2703073588 28.2963324591 18.1227283693 278.5762963027 24.9714027907 359.5169682206 56.3644385188
0.18 0.13 0.69 36.9607133283 15.6893772984 43.4315800535 16.0051394544 276.8214849874 25.5843124792 357.2137783692 57.2788292320
0.18 0.14 0.6799999999999999 55.4959078461 31.4323765098 49.2443925354 30.1988828453 248.6348282355 23.1371555829 353.3751286170 84.7684149380
0.01 0.67 0.31999999999999995 8.5547051621 10.5105727122 194.5647045831 20.9293896593 154.6427471602 37.3606396834 357.7621569054 68.8006020549
0.18 0.15 0.67 79.9535905530 23.4141581098 36.1929833779 14.8285449903 250.3896395508 31.3802879229 366.5362134817 69.6229910230
0.18 0.16 0.66 52.0959609227 9.2804055395 46.3928241480 19.7367522192 241.9446100960 20.8025646684 340.4333951667 49.8197224271
0.18 0.17 0.65 61.9667745713 32.3645560174 88.8373228367 19.2729897004 203.2290854523 22.7808879073 354.0331828603 74.4184336251
0.18 0.18 0.64 72.7149938774 29.6538450449 52.8636908732 17.7877632882 248.7445039427 50.6962832673 374.3231886933 98.1378916004
0.18 0.19 0.63 50.5605010219 19.6120282933 49.9024467786 14.1647354133 264.8668329020 13.8208798825 365.3297807025 47.5976435891
0.18 0.2 0.62 74.5794808999 22.7639850017 90.7018098592 43.9119398734 189.6292977588 23.0204058098 354.9105885179 89.6963306849
0.18 0.21 0.61 61.6377474496 24.0447573650 60.7603417920 14.2898650277 225.2739026007 48.8636970976 347.6719918423 87.1983194903
0.18 0.22 0.6 48.3669868778 30.2068481562 78.7471577738 45.2130038494 220.5578471908 16.0501694772 347.6719918424 91.4700214828
0.18 0.23 0.59 64.8183429586 28.9377643996 63.7215858866 16.7398330475 233.6092563483 36.1164618401 362.1491851935 81.7940592872
0.18 0.24 0.5800000000000001 91.7985669312 18.3601195881 85.7664030349 39.3954163216 192.1518390245 51.5993606519 369.7168089906 109.3548965616
0.01 0.68 0.30999999999999994 8.5547051621 10.5105727122 194.5647045831 20.9293896593 154.6427471602 37.3606396834 357.7621569054 68.8006020549
0.18 0.25 0.5700000000000001 93.9920810754 28.6217875436 61.6377474496 23.3750813551 186.4487022498 12.1537311976 342.0785307748 64.1506000963
0.18 0.26 0.56 66.6828299811 25.7548826994 109.7853829130 15.2192580970 173.3972930923 23.0621700057 349.8655059864 64.0363108021
0.18 0.27 0.55 53.5217451164 14.4439200519 78.9665091882 13.1427928686 213.0998991008 16.6562702296 345.5881534054 44.2429831501
0.18 0.28 0.54 69.9731011973 28.5376105848 76.0052650936 26.7716581592 218.8030358755 59.4559686619 364.7814021664 114.7652374059
0.18 0.29 0.53 61.4183960352 11.6276941326 100.0242449717 17.2940194089 212.2224934432 28.5241192187 373.6651344501 57.4458327602
0.18 0.3 0.52 53.5217451164 19.6879350477 88.7276471295 37.2665077687 220.5578471908 68.0038913837 362.8072394367 124.9583342001
0.18 0.31 0.51 50.5605010219 25.9669831259 83.3535374764 35.2535326003 216.7191974386 56.8005818070 350.6332359369 118.0210975332
0.18 0.32 0.5 57.9087734047 21.1830330939 95.3081895618 21.1580329925 200.2678413578 17.7308683090 353.4848043243 60.0719343954
0.18 0.33 0.49 77.3213735801 16.6331445396 113.4046812508 35.0578187927 186.7777293714 32.0778476474 377.5037842023 83.7688109797
0.18 0.34 0.48 61.6377474496 22.8652150063 101.8887319942 22.8736306176 187.5454593219 36.7241699077 351.0719387657 82.4630155316
0.0 0.17 0.83 0.0000000000 0.0000000000 76.1149408008 51.1065259478 270.7893210911 39.2473564300 346.9042618919 90.3538823778
0.01 0.6900000000000001 0.29999999999999993 6.7998938468 9.2179805785 212.4418448576 60.7274697819 134.6817684487 29.7267704236 353.9235071531 99.6722207840
0.18 0.35000000000000003 0.47 63.8312615938 19.7732860055 98.5984607780 31.6003101648 190.3970277092 38.2225740340 352.8267500810 89.5961702043
0.18 0.36 0.46 65.3667214946 16.0801194369 135.3398226919 32.4120941773 162.9781009078 13.1683945486 363.6846450943 61.6606081628
0.18 0.37 0.45 69.3150469541 11.4525808109 124.4819276786 12.9955300371 163.3071280294 17.0671752305 357.1041026621 41.5152860785
0.18 0.38 0.44 60.2119632560 30.7044972704 108.4692744265 30.7358220054 188.0938378579 36.8549544025 356.7750755404 98.2952736783
0.18 0.39 0.43 52.5346637516 22.7153190860 117.1336552958 15.5662248657 214.1966561729 40.4737538922 383.8649752203 78.7552978439
0.18 0.4 0.4199999999999999 63.1732073505 16.4645119055 139.0687967369 13.1354689377 154.2040443313 27.2508270284 356.4460484187 56.8508078716
0.18 0.41 0.4099999999999999 79.7342391386 33.2706278774 130.6237672821 38.5796674467 146.0880419981 28.7140971810 356.4460484188 100.5643925051
0.18 0.42 0.4 63.1732073505 12.6274800541 116.9143038814 24.7624334032 183.0487553265 29.3341001070 363.1362665584 66.7240135643
0.18 0.43 0.39 49.0250411210 27.9326607640 135.5591741063 60.0854735921 185.3519451778 41.0837645377 369.9361604051 129.1018988938
0.18 0.44 0.38 68.6569927108 17.2354946407 131.8302000614 28.2580475918 154.5330714529 15.5631335689 355.0202642251 61.0566758014
0.01 0.7000000000000001 0.2899999999999999 6.6902181396 6.5585706100 220.1191443620 24.2737886749 136.8752825928 24.5693168308 363.6846450944 55.4016761157
0.18 0.45 0.37 78.1987792377 45.9309500835 116.0368982237 26.9150531761 144.1138792684 13.9663303820 338.3495567298 86.8123336416
0.18 0.46 0.36 65.3667214946 25.4428730410 120.8626293408 36.9696620431 180.3068626463 26.9132654538 366.5362134817 89.3258005379
0.18 0.47 0.35 73.4827238279 33.3168732343 116.8046281742 34.8968729035 171.6424817770 31.9606377124 361.9298337791 100.1743838502
0.18 0.48 0.3400000000000001 59.3345575983 17.3468002510 171.4231303626 47.3595908417 137.9720396649 57.6798297811 368.7297276258 122.3862208738
0.18 0.49 0.3300000000000001 79.8439148458 21.5991540800 153.2169629665 29.2700607402 128.2109017236 49.4169089750 361.2717795359 100.2861237952
0.18 0.5 0.3200000000000001 71.0698582693 21.5657136603 115.4885196877 21.4874836281 172.7392388491 37.7131365867 359.2976168061 80.7663338751
0.18 0.51 0.31000000000000005 93.4437025393 33.3356420851 144.8816092188 47.5916750534 145.5396634621 23.3853710423 383.8649752202 104.3126881808
0.18 0.52 0.30000000000000004 90.7018098592 56.8141335848 152.1202058944 76.5395007564 142.3590679531 22.0837966820 385.1810837067 155.4374310232
0.18 0.53 0.29000000000000004 83.7922403052 43.8176069183 176.6875643085 34.3997291799 97.9404065348 27.5598270834 358.4202111485 105.7771631816
0.18 0.54 0.28 83.5728888908 46.5035345202 175.7004829437 26.7626704602 100.4629478005 35.2152966535 359.7363196350 108.4815016339
0.01 0.71 0.28 4.3870282882 5.5056768061 250.3896395508 24.4908580105 80.9406719179 25.5297154809 335.7173397569 55.5262502975
0.18 0.55 0.27 99.0371636068 46.8129015195 144.5525820972 36.7935435908 124.8109548002 31.3956170665 368.4007005042 115.0020621768
0.18 0.56 0.26 69.2053712468 33.8995529044 183.7068095697 19.7538097279 98.8178121924 29.8463047325 351.7299930089 83.4996673648
0.18 0.5700000000000001 0.25 33.1220635761 11.6401014214 209.8096278847 26.0889899831 107.4821930617 19.6316452307 350.4138845225 57.3607366352
0.18 0.58 0.24 55.6055835533 20.2303375107 226.2609839655 27.7338615679 91.0308369808 29.0008784646 372.8974044996 76.9650775432
0.18 0.59 0.23 75.0181837288 17.7850581307 170.7650761194 73.6596289661 101.7790562870 51.5200394252 347.5623161352 142.9647265220
0.18 0.6 0.22 59.0055304767 14.9674192909 209.6999521775 34.2188206482 103.3145161878 25.7455400493 372.0199988420 74.9317799884
0.18 0.61 0.21 53.6314208236 36.0991388364 177.2359428445 37.4211198603 118.3400880750 46.7964535761 349.2074517431 120.3167122728
0.18 0.62 0.2 79.7342391386 26.8703244365 183.7068095697 31.6884986628 108.0305715977 22.5409594766 371.4716203060 81.0997825759
0.18 0.63 0.18999999999999995 41.4574173238 23.6106096543 229.8802823033 30.7279938154 82.4761318187 27.7771998160 353.8138314458 82.1158032857
0.18 0.64 0.17999999999999994 72.8246695846 25.9762461317 186.9970807859 33.8612089978 85.5470516205 42.9335218390 345.3688019910 102.7709769685
0.01 0.72 0.27 3.2902712162 2.6864951983 233.8286077627 43.7087622512 118.9981423183 36.7045120404 356.1170212972 83.0997694899
0.18 0.65 0.16999999999999993 75.1278594360 16.4732766183 183.7068095697 22.8483744848 92.5662968817 21.5969263296 351.4009658874 60.9185774327
0.18 0.66 0.15999999999999992 60.3216389632 29.0008784646 177.7843213806 4.0087933800 109.4563557914 57.1097741643 347.5623161352 90.1194460089
0.18 0.67 0.1499999999999999 54.8378536029 20.8787521088 196.6485430200 43.2216920040 99.8048935573 17.2019625182 351.2912901802 81.3024066310
0.18 0.68 0.1399999999999999 89.3857013727 14.7308806237 178.5520513310 59.6966395634 82.0374289899 37.9965785353 349.9751816936 112.4240987224
0.18 0.6900000000000001 0.1299999999999999 54.6185021885 33.2561630153 231.0867150826 17.9225005816 80.0632662602 28.0564093132 365.7684835313 79.2350729101
0.18 0.7000000000000001 0.11999999999999987 82.2567804043 38.0750081513 186.7777293714 38.4372281843 95.5275409762 14.8997586699 364.5620507519 91.4119950055
0.18 0.71 0.1100000000000001 89.6050527871 26.1074261313 214.5256832945 14.3234961993 58.7861790623 19.6242911772 362.9169151439 60.0552135078
0.18 0.72 0.10000000000000007 79.6245634314 11.9017093984 233.6092563483 19.4716855684 45.4057427832 23.8921926621 358.6395625629 55.2655876289
0.18 0.73 0.09000000000000008 58.3474762335 32.0478346846 229.7706065961 30.8498873681 63.3925587649 27.8204705526 351.5106415945 90.7181926053
0.18 0.74 0.08000000000000007 52.8636908732 30.1606200706 211.6741149072 33.9746947253 91.4695398096 12.5510418211 356.0073455900 76.6863566170
0.01 0.73 0.26 3.5096226306 6.0709243894 189.8486491732 21.8295988492 162.4297223718 13.1134726025 355.7879941756 41.0139958411
0.18 0.75 0.07000000000000006 81.4890504539 26.8524120791 230.0996337177 49.8154740818 64.1602887154 41.3813288879 375.7489728870 118.0492150488
0.18 0.76 0.06000000000000005 92.5662968817 32.0238040619 218.0353059251 34.2960688897 72.1666153414 31.4032788323 382.7682181482 97.7231517839
0.18 0.77 0.05000000000000005 61.4183960352 26.2855857371 274.6279708433 29.1118252172 26.8705482654 23.7061954411 362.9169151439 79.1036063954
0.18 0.78 0.040000000000000036 96.6242980483 41.0919617346 259.2733718345 79.5716719010 23.7996284637 29.9846242861 379.6972983465 150.6482579217
0.18 0.79 0.030000000000000027 55.1668807245 18.7619203340 271.2280239199 17.9359186418 18.8642216394 15.8419716043 345.2591262838 52.5398105801
0.18 0.8 0.020000000000000014 105.7273817464 18.3443890815 249.8412610148 39.4686284574 12.1740034998 12.1021564568 367.7426462610 69.9151739957
0.18 0.81 0.010000000000000007 58.2378005263 27.9137064256 283.8407302486 51.8737110207 12.1740034998 12.2011451534 354.2525342747 91.9885625997
0.18 0.8200000000000001 0.0 76.3342922152 26.4170510038 264.0991029515 18.2154148061 0.0000000000 0.0000000000 340.4333951667 44.6324658099
0.19 0.0 0.81 141.3719865883 25.1001667942 0.0000000000 0.0000000000 202.7903826235 14.0007387376 344.1623692118 39.1009055318
0.19 0.01 0.8 55.6055835533 13.8313199293 4.7160554098 3.2975748239 282.0859189333 22.0510912338 342.4075578964 39.1799859870
0.01 0.74 0.25 18.7545459322 12.1220188638 244.5768270689 30.7718060296 88.2889443007 38.7451847555 351.6203173018 81.6390096489
0.19 0.02 0.79 93.9920810754 42.5202405441 13.1610848647 9.5613064854 244.4671513617 48.2144188777 351.6203173018 100.2959659072
0.19 0.03 0.78 99.5855421429 21.5210456056 12.5030306215 12.2797615928 243.9187728257 17.3606632759 356.0073455901 51.1614704743
0.19 0.04 0.77 48.0379597561 31.1880379212 15.2449233016 4.2420544650 292.6147868250 47.0026628457 355.8976698827 82.4327552319
0.19 0.05 0.76 74.5794808999 14.5996452186 37.3994161572 13.4396380695 244.9058541905 16.3795445539 356.8847512476 44.4188278420
0.19 0.06 0.75 102.1080834086 12.2993371856 35.7542805491 39.0753474034 236.2414733213 28.7459170763 374.1038372790 80.1206016653
0.19 0.07 0.74 101.2306777509 45.1064597201 29.5027652384 23.6187596751 225.9319568439 62.7820382189 356.6653998332 131.5072576141
0.19 0.08 0.73 65.6957486163 24.1525729765 22.4835199772 10.9894839706 254.7766678390 7.8661264485 342.9559364325 43.0081833956
0.19 0.09 0.72 99.4758664356 18.2022027823 72.2762910486 32.9494739010 188.4228649795 45.4729819580 360.1750224637 96.6246586413
0.19 0.1 0.71 64.8183429586 25.8927597838 42.0057958598 25.6237756164 254.8863435462 65.8909158417 361.7104823646 117.4074512419
0.19 0.11 0.7 48.3669868778 12.2208466763 35.7542805491 16.5809938100 269.4732126046 13.0620037702 353.5944800315 41.8638442565
0.01 0.75 0.24 5.4837853603 8.6914105597 207.2870866189 42.9615298802 129.5270102100 57.5537315957 342.2978821892 109.2066720356
0.19 0.12 0.69 82.2567804043 21.3459470919 45.8444456120 21.9197814643 238.1059603438 15.4701074303 366.2071863601 58.7358359865
0.19 0.13 0.6799999999999999 83.0245103548 17.5014389056 40.4703359589 17.6901170064 244.6865027761 26.4079426178 368.1813490898 61.5994985298
0.19 0.14 0.6699999999999999 65.9151000307 17.4160050270 54.7281778957 23.4346986508 238.8736902942 27.8550387450 359.5169682206 68.7057424228
0.19 0.15 0.66 95.8565680979 23.8216040013 57.4700705758 34.6436376944 204.7645453532 51.3001012881 358.0911840269 109.7653429838
0.19 0.16 0.65 67.0118571027 25.9762461317 52.9733665804 24.1446031452 229.5512551817 39.3037093758 349.5364788648 89.4245586527
0.19 0.17 0.64 41.2380659094 26.2709378754 58.4571519407 2.9915544452 268.4861312398 37.0476681688 368.1813490899 66.3101604894
0.19 0.18 0.63 89.0566742511 12.1656020106 68.6569927108 23.7609325283 222.8610370422 17.9359186419 380.5747040041 53.8624531808
0.19 0.19 0.62 85.8760787421 15.2066070074 68.5473170036 44.5504828698 195.0034074119 36.6362831036 349.4268031576 96.3933729808
0.19 0.2 0.61 66.7925056883 24.9270468640 79.5148877242 18.8310346753 221.3255771413 22.4296876852 367.6329705538 66.1877692245
0.19 0.21 0.6 56.8120163326 14.4439200519 71.1795339766 38.4484925747 222.9707127494 52.7201439128 350.9622630586 105.6125565394
0.01 0.76 0.23 6.2515153107 7.0260966491 218.5836844611 21.4089677392 117.2433310030 31.9033794403 342.0785307748 60.3384438286
