MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
MgMOF-74_EQeq,0.15,0.02,4e-05,1e-05,4e-05,0.8299099999999999,14.9882581989,0.3027180292,123.0745421779,6.0301549620,0.0000230716,0.0000565136,0.0019278495,0.0013492136,0.2816182957,0.0183117337,66.5491364064,0.6361235262,204.8955060000,6.9887139783
MgMOF-74_EQeq,0.15,0.02,4e-05,1e-05,5e-05,0.8299,15.0073018363,0.3178362629,123.6196489848,1.3094551895,0.0000346074,0.0000922864,0.0015606401,0.0018903263,0.3578736653,0.0398350918,66.5949839390,0.5570485826,205.5814036729,2.2261577395
MgMOF-74_EQeq,0.15,0.02,4e-05,2e-05,0.0,0.82994,15.0397126423,0.1397200179,123.7274114390,5.3559422682,0.0000346074,0.0000922864,0.0035802920,0.0019603619,0.0000000000,0.0000000000,66.1579896243,1.3139749286,204.9287286050,6.8116898630
MgMOF-74_EQeq,0.15,0.02,4e-05,2e-05,1e-05,0.8299300000000001,15.0270779213,0.3498865428,124.0653021249,6.2417746136,0.0000115358,0.0000461432,0.0033966873,0.0034152451,0.0725498657,0.0175133381,66.2931276314,1.3294553223,205.4614657664,7.9420912051
MgMOF-74_EQeq,0.15,0.02,4e-05,2e-05,2e-05,0.8299200000000001,14.9781870445,0.2612836758,122.7892738120,4.6987814335,0.0000346074,0.0000922864,0.0026622684,0.0016827650,0.1421743335,0.0256487681,66.5473730397,1.2937819603,204.4597051055,6.2812708891
MgMOF-74_EQeq,0.15,0.02,4e-05,2e-05,3.0000000000000008e-05,0.82991,15.1054498137,0.2682363689,125.4445608261,5.2281651031,0.0000346074,0.0000922864,0.0040393038,0.0008994757,0.2194048357,0.0417192681,66.2411884685,0.5463051717,207.0146778552,6.0854176739
MgMOF-74_EQeq,0.15,0.02,0.0,2e-05,4e-05,0.82994,15.0664469794,0.1656287354,121.1531980470,3.8853177656,0.0000000000,0.0000000000,0.0033048849,0.0030941617,0.2921497279,0.0157766691,67.0491310020,0.9009546180,203.5642306412,4.9707719498
MgMOF-74_EQeq,0.15,0.02,4e-05,2e-05,4e-05,0.8299,15.0994071211,0.3323912220,122.8554923294,2.6095116717,0.0000346074,0.0000565136,0.0039475014,0.0009362040,0.2763525797,0.0138235150,66.5068156070,0.9139011123,204.7420497460,3.8706202386
MgMOF-74_EQeq,0.15,0.02,4e-05,2e-05,5e-05,0.82989,15.1191832061,0.1408015005,124.4036963736,3.6635274783,0.0000576790,0.0001031793,0.0027540707,0.0017418273,0.3686001239,0.0319272174,66.2383029595,0.8967924950,206.1325944128,4.7348936978
MgMOF-74_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,0.0,0.8299300000000001,15.1162534157,0.1222968164,122.9952310259,2.4071711545,0.0000115358,0.0000461432,0.0053245368,0.0033150695,0.0000000000,0.0000000000,66.5868083301,0.6364014029,204.7036288443,3.1692305865
